Hato,Lote,Grupo,Ubicación,ID,Referencia,Color,Raza,Sexo/ tipo,Padre,Madre gen.,Madre ,Edad,Estado,Nacimiento,Peso nacim.,Destete,Peso destete,kg/d destete,Fecha ultimo peso,Ultimo peso,kg/d dest/últ,kg/d nac./últ.,Entrada,Origen,Peso entrada,Valor entrada,Salida,Destino,Peso salida,Valor salida,kg ganados,$ ganados,kg/d,$/d,Int. entre partos,No. crías,kg.prom. nacim.,kg dest. (vida),Valor prom. destete,kg/d al destete /IEP,$/d  al destete,Leche lact. (vida),Leche 305d (vida),Leche vida vs.hato,Prot. vida vs.hato,Grasa vida vs.hato,Leche /día/IEP,Prot /día,Grasa /día,Costo /día,P,Ult. parto,1er. celo,Ult. celo,Toro programado,1er ser,# ser,Ult. servicio,Toro últ.serv.,Dias serv,Ult. diag. preñez,Ult. resultado,Preñada del toro,Concepción,Días preñez,No. crías.1,Destete.1,kg dest.,$ dest.,Secado,Leche lactan.,Leche 305d,Prot. lac. kg,Prot. 305d  kg,Grasa lact. kg,Grasa 305d kg,Lt  Lact. vs.hato,Prot. lac vs hato,Grasa lac. vs hato,Costo eventos,Prot.% prom,Grasa% prom,Lac.% prom,CSS'000 prom,Fecha últ. leche,Ult. leche,%últ. prot.,%últ. grasa,%últ. lacto.,Ult. CCS '000,Próximo parto ,Nombre,Numero,Registro,Id. Electrónica,Nombre largo,Retiro leche hasta,Retiro carne hasta,Cría (este parto),AM,PM,TOTAL,Fecha inicio lactoinducción,Comentarios,Mes últ. parto,Mes prox. parto,Estado fertilidad,Estado lactancia,Toro últ. parto,Edad 1er. parto,Peso 1er. parto,Inicio servicio,Ult. TE,Donadora,Ult. aborto,No. abo (vida),Tercio lactancia,Días al pico,Prod. al pico,Leche acumulada,Leche/día acum.,Leche/ día vida,Conc./ día ,Conc. acumulado,Conc./leche actual,Conc./leche acumulado,Días secos (actual),Prom. días secos,Kg/día ,kg/día desde entrada,Ult. cond. corporal,Cond. corp.,Abuelo materno,Leche lact. madre,Leche 305d madre,Leche vrs. hato ,kg/dia al destete ,kg/día dest (vida),Reg. leche,Life high SCC,Curr. high SCC,Mast. vida,Mast. act.,Cojera vida,Cojera act.,Prom part -conc.,Vida serv-concep.,Prog. Novillas,Prog. vacas,Prog. machos,Leche vida vs.hato/prom,Leche vida vs.hato_C,Lt Lact. vs.hato/prom,Lt Lact. vs.hato_C,Leche vrs. hato/prom,Leche vrs. hato_C,Hoy,Edad_actual,Leche_prom_mes,Leche_prom_mes_c,DIM,DIM_c,Tercio lactancia (groups),Mast_vida,Mast_activa,Cojera_vida,Cojera_activa,No_crias,Int_entre_partos,label,value
ISLA,,HO.JU,,1911                ,,,HO,He:Rp,66,1321,1321,6a6m,PR/Horra,2013-12-09,35.0,2013-12-10,35.3,0.29,2015-05-08,401.0,0.711,0.711,,,,,,,500.0,,500.0,,0.275,,398,3,35.0,35.5,$100.000,0.08900000000000001,$251,4900.0,4764.0,87.0,100%,100%,12.3,,,$39,4.0,2019-05-07,2019-06-06,2019-09-14,,2019-07-13,2.0,2019-09-14,1.0,294.0,2019-11-20,Cargada,1.0,2019-09-14,294.0,,2019-05-08,,,2020-02-29,3843.0,3843.0,,,,,65.0,100%,100%,$9.500,,,,,2020-02-28,7.8,,,,,2020-06-22,1911,1911,,900113000056796.0,,,,,,,,,,2019/05 (mayo),2020/06 (junio),PR,Horra,,2a2m,434.0,2020-04-25,,,,1.0,3 >200,100.0,18.7,3843.0,12.9,16.1,0.0,861.0,0.0,0.22399999999999998,114.0,94.0,,,,,59,3910.0,3910.0,91.0,,,80.0,0.0,0.0,2,2,0,0,118.0,1.2,,,,-13,-13% /Prom,-35,-35% /Prom,-9,-9% /Prom,2020-10-20,82,46.87,46.87 Lt. Mes,532,532 DIM,3er Terc. Lactancia,2 Mastitis,Activa,0 Cojeras,No Activa,3 Crías,398 Días,HO.JU,HO.JU
RC,,R 1,,1913                ,,,,He:Rp,69,9154,9154,6a6m,Ser/Lac,2013-12-13,35.0,2013-12-14,35.4,0.40700000000000003,2015-05-26,400.0,0.691,0.69,,,,,,,500.0,,500.0,,0.21,,470,4,35.0,35.5,$105.000,0.076,$223,7898.0,7440.0,131.0,100%,100%,15.1,,,$105,4.0,2020-02-27,2020-05-16,2020-06-20,,2020-05-16,2.0,2020-06-20,112.0,14.0,2020-06-17,Negativo  ,,,,1.0,2020-02-28,35.5,,,9136.0,9136.0,,,,,148.0,100%,100%,,,,,,2020-06-13,33.9,,,,,,1913,1913,,900113000056797.0,,,,M-1913-4(Ma:Rp),,,,,,2020/02 (febrero),,Ser,Lac,17.0,2a4m,464.0,2021-02-15,,,,1.0,2 101-200,93.0,38.6,3585.0,33.5,21.6,10.0,893.0,0.295,0.249,,85.0,,,,,58,7323.0,6467.0,112.0,,,83.0,0.0,0.0,1,0,0,0,192.0,3.0,,,,31,+31% /Prom,48,+48% /Prom,12,+12% /Prom,2020-10-20,82,43.72,43.72 Lt. Mes,236,236 DIM,2do Terc. Lactancia,1 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,470 Días,R 1,R 1
RC,,HOR.1,,1915                ,,,HO,He:Rp,69,708,708,6a6m,PR/Horra,2013-12-21,35.0,2013-12-22,35.6,0.5670000000000001,2015-05-26,345.0,0.595,0.595,,,,,,,500.0,,500.0,,0.262,,385,4,35.0,35.5,$55.408,0.092,$144,5353.0,5202.0,93.0,100%,100%,13.9,,,$112,4.0,2019-06-10,2019-08-10,2019-11-02,,2019-08-10,3.0,2019-11-02,29.0,245.0,2020-01-15,Cargada,29.0,2019-11-02,245.0,1.0,2019-06-11,35.5,$110.000,2020-05-15,6288.0,5765.0,,,,,96.0,100%,100%,$73.500,,,,,2020-04-30,12.9,,,,,2020-08-10,1915,1915,,900113000056798.0,,,,M-1915-4(Ma:Rp),,,,,,2019/06 (junio),2020/08 (agosto),PR,Horra,13.0,2a5m,500.0,2020-05-29,,,,,3 >200,156.0,24.3,6287.0,19.3,17.6,0.0,1802.0,0.0,0.287,87.0,78.0,,,,,50,8529.0,7782.0,133.0,,,80.0,1.0,0.0,2,0,0,0,104.0,1.6,2770,2377,,-7,-7% /Prom,-4,-4% /Prom,33,+33% /Prom,2020-10-20,81,77.62,77.62 Lt. Mes,498,498 DIM,3er Terc. Lactancia,2 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,385 Días,HOR.1,HOR.1
RC,,HOR.1,,1917                ,,,HO,He:Rp,76,40617,40617,6a6m,Nc/Horra,2013-12-26,35.0,2013-12-27,35.6,0.555,2017-11-03,628.0,0.42100000000000004,0.42100000000000004,,,,,,,500.0,,500.0,,0.278,,565,2,35.0,35.5,$100.000,0.063,$177,5209.0,4601.0,84.0,100%,100%,8.6,,,$23,3.0,2019-04-25,2019-06-22,2019-10-19,,2019-06-22,2.0,2019-10-19,29.0,259.0,2020-01-15,Cargada,,,,,2019-04-26,,,2020-01-15,3677.0,3677.0,,,,,68.0,100%,100%,$35.214,,,,,2020-01-15,4.4,,,,,,1917,1917,,991001000273727.0,,,,,,,,,,2019/04 (abril),,Nc,Horra,,2a2m,349.0,2020-04-13,,,2020-05-20,3.0,3 >200,91.0,17.8,3677.0,13.9,15.0,0.0,929.0,0.0,0.253,,177.0,,,,,98,6457.0,6175.0,104.0,,,70.0,0.0,0.0,0,0,0,0,257.0,3.0,,,,-16,-16% /Prom,-32,-32% /Prom,4,+4% /Prom,2020-10-20,81,45.4,45.4 Lt. Mes,544,544 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,2 Crías,565 Días,HOR.1,HOR.1
RC,,HOR.1,,1921                ,,,,He:Rp,69,661,661,6a6m,Ca/Horra,2014-01-03,35.0,2014-01-04,35.8,0.774,2015-07-28,392.0,0.625,0.625,,,,,,,500.0,,500.0,,0.27899999999999997,,478,3,35.0,35.6,,0.07400000000000001,,8790.0,6879.0,123.0,100%,100%,15.1,,,$67,3.0,2019-01-20,2019-04-21,2020-05-10,,2019-04-21,12.0,2020-04-10,80.0,85.0,2020-05-06,Negativo,,,,1.0,2019-01-21,,,2020-05-15,10161.0,7334.0,,,,,126.0,100%,100%,$65.214,,,,,2020-04-30,12.6,,,,,,1921,1921,B,900113000056731.0,,,,M-1921-3(Ma:Rp),,,,,,2019/01 (enero),,Ca,Horra,92.0,2a5m,500.0,2020-01-09,,,,,3 >200,67.0,31.9,10161.0,21.8,20.8,0.0,2992.0,0.0,0.294,,78.0,,,,,41,6150.0,5809.0,97.0,,,84.0,1.0,0.0,0,0,0,0,193.0,3.3,,2383,,23,+23% /Prom,26,+26% /Prom,-3,-3% /Prom,2020-10-20,81,125.44,125.44 Lt. Mes,639,639 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,3 Crías,478 Días,HOR.1,HOR.1
RC,,R 3,,1922                ,,,HO,He:Rp,69,4192,4192,6a6m,PR/Lac,2014-01-03,35.0,2014-01-04,35.9,0.865,2015-05-26,400.0,0.718,0.7190000000000001,,,,,,,500.0,,500.0,,0.214,,439,4,35.0,35.5,$100.000,0.081,$228,8216.0,7262.0,125.0,100%,100%,18.7,,,$91,4.0,2019-10-24,2019-12-22,2020-03-14,,2019-12-22,3.0,2020-03-14,1.0,112.0,2020-05-20,Cargada He,1.0,2020-03-14,112.0,1.0,2019-10-25,35.5,$100.000,2020-10-22,8529.0,7430.0,,,,,121.0,100%,100%,$20.000,,,,,2020-06-13,23.0,,,,,2020-12-21,1922,1922,,991001000273729.0,,,,M-1922-4(Ma:Rp),,,,,,2019/10 (octubre),2020/12 (diciembre),PR,Lac,12.0,2a1m,500.0,2020-10-12,,,,,3 >200,83.0,31.4,5937.0,25.5,22.7,7.0,1769.0,0.304,0.298,,77.0,,,,,98,5986.0,5729.0,100.0,,,88.0,0.0,0.0,0,0,0,0,157.0,3.0,2769,,,25,+25% /Prom,21,+21% /Prom,0,+0% /Prom,2020-10-20,81,73.3,73.3 Lt. Mes,362,362 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,439 Días,R 3,R 3
ISLA,,PARAI,,1923                ,,,HO,He:Rp,69,1284,1284,6a5m,PR/Lac,2014-01-09,35.0,2014-01-10,35.8,0.8079999999999999,2015-03-18,360.0,0.75,0.7509999999999999,,,,,,,500.0,,500.0,,0.214,,438,4,35.0,35.4,$70.399,0.081,$161,8095.0,7034.0,121.0,100%,100%,18.5,,,$191,4.0,2019-11-21,2020-02-08,2020-03-14,,2020-02-08,2.0,2020-03-14,106.0,112.0,2020-05-20,Cargada Ma,106.0,2020-03-14,112.0,1.0,2019-11-22,35.5,$100.000,2020-10-22,8077.0,7397.0,,,,,114.0,100%,100%,$46.156,,,,,2020-06-13,27.5,,,,,2020-12-21,1923,1923,,991001000273876.0,,,,M-1923-4(He:Rp),,,,,,2019/11 (noviembre),2020/12 (diciembre),PR,Lac,20.0,2a1m,429.0,2020-11-09,,,,,3 >200,84.0,29.5,4967.0,24.2,22.1,9.0,1585.0,0.327,0.319,,79.0,,,,,59,4772.0,4772.0,139.0,,,88.0,0.0,0.0,1,0,0,0,152.0,3.0,,,,21,+21% /Prom,14,+14% /Prom,39,+39% /Prom,2020-10-20,81,61.32,61.32 Lt. Mes,334,334 DIM,3er Terc. Lactancia,1 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,438 Días,PARAI,PARAI
RC,,HOR.1,,1925                ,,,HO,He:Rp,69,1105,1105,6a5m,PR/Horra,2014-01-16,35.0,2014-01-17,35.8,0.838,2015-05-08,365.0,0.6920000000000001,0.6920000000000001,,,,,,,500.0,,500.0,,0.21600000000000003,,387,4,35.0,35.2,$105.000,0.091,$271,7410.0,6709.0,122.0,100%,100%,19.1,,,$122,4.0,2019-08-11,2019-10-05,2019-10-05,,2019-10-05,1.0,2019-10-05,22.0,273.0,2019-12-04,Cargada,22.0,2019-10-05,273.0,1.0,2019-08-12,34.6,,2020-05-15,7334.0,7334.0,,,,,128.0,100%,100%,$32.000,,,,,2020-04-30,22.9,,,,,2020-07-13,1925,1925,,991001000273804.0,,,,199(He:Rp),,,,,,2019/08 (agosto),2020/07 (julio),PR,Horra,8.0,2a3m,446.0,2020-07-30,,,,,3 >200,65.0,30.9,7333.0,27.9,22.7,0.0,2258.0,0.0,0.308,59.0,57.0,,,,,98,4622.0,4613.0,88.0,,,89.0,1.0,0.0,0,0,0,0,107.0,2.2,199,2355,,22,+22% /Prom,28,+28% /Prom,-12,-12% /Prom,2020-10-20,81,90.53,90.53 Lt. Mes,436,436 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,387 Días,HOR.1,HOR.1
ISLA,,HO.JU,,1927                ,,,JE(50%) x HO(50%),He:Rp,GANON,Eduardo Umaña,60,6a5m,Ca/Horra,2014-01-16,35.0,2014-01-17,35.8,0.838,2018-02-18,421.0,0.258,0.258,,,,,,,500.0,,500.0,,0.27,,387,4,34.5,34.8,$100.000,0.09,$258,4565.0,4534.0,86.0,100%,100%,10.1,,,$88,4.0,2019-06-09,2019-07-18,2019-07-19,,,0.0,,,,,,,,,1.0,2019-06-10,35.5,,2019-11-30,3053.0,3053.0,,,,,78.0,100%,100%,,,,,,2019-11-29,10.4,,,,,,1927,1927,,991001000273806.0,RUBEN HAMON,,,MG4266(Ma:Rp),,,,,,2019/06 (junio),,Ca,Horra,1.0,2a2m,440.0,2020-05-28,,,,,3 >200,80.0,21.6,3053.0,17.6,16.6,0.0,866.0,0.0,0.284,,79.0,,,,,LUCKY-STAR,6097.0,5927.0,102.0,,,73.0,0.0,0.0,2,1,1,0,103.0,2.3,,2556,MG4266,-14,-14% /Prom,-22,-22% /Prom,2,+2% /Prom,2020-10-20,81,37.69,37.69 Lt. Mes,499,499 DIM,3er Terc. Lactancia,2 Mastitis,Activa,1 Cojeras,No Activa,4 Crías,387 Días,HO.JU,HO.JU
ISLA,,PARAI,,1929                ,,,,He:Rp,69,1458,1458,6a5m,Nc/Lac,2014-01-18,35.0,2014-01-19,35.8,0.845,2015-06-12,380.0,0.6759999999999999,0.6759999999999999,,,,,,,500.0,,500.0,,0.215,,483,4,35.0,35.6,$61.000,0.07400000000000001,$126,6858.0,5701.0,108.0,100%,100%,15.1,,,$119,4.0,2020-04-03,,,,,0.0,,,,,,,,,1.0,2020-04-04,35.7,,,2598.0,2598.0,,,,,73.0,100%,100%,,,,,,2020-06-13,6.5,,,,,,1929,1929,,991001000273819.0,,,,G2430(He:Rp),,,,,,2020/04 (abril),,Nc,Lac,1.0,2a2m,445.0,2021-03-23,,,,1.0,1 0-100,17.0,31.5,1353.0,19.1,20.7,9.0,639.0,1.385,0.47200000000000003,,85.0,,,,,65,6655.0,6298.0,112.0,,,83.0,0.0,0.0,3,0,0,0,199.0,2.8,G2430,,,8,+8% /Prom,-27,-27% /Prom,12,+12% /Prom,2020-10-20,81,16.7,16.7 Lt. Mes,200,200 DIM,1er Terc. Lactancia,3 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,483 Días,PARAI,PARAI
ISLA,,JCAL,,1930                ,,,,He:Rp,66,1374,1374,6a5m,PR/Lac,2014-01-18,35.0,2014-01-19,35.8,0.845,2015-05-26,328.0,0.594,0.594,,,,,,,500.0,,500.0,,0.259,,395,4,35.0,35.4,$71.667,0.09,$181,6575.0,5949.0,104.0,100%,100%,16.7,,,$74,4.0,2019-07-14,2019-11-02,2019-12-04,,2019-11-02,2.0,2019-12-04,80.0,213.0,2020-02-12,Cargada,80.0,2019-12-04,213.0,1.0,2019-07-15,35.5,$110.000,2020-07-13,8084.0,7217.0,,,,,119.0,100%,100%,,,,,,2020-06-13,14.2,,,,,2020-09-11,1930,1930,,900113000056799.0,,,,M-1930-4(He:Rp),,,,,,2019/07 (julio),2020/09 (septiembre),PR,Lac,14.0,2a3m,460.0,2020-07-02,,,,,3 >200,93.0,31.7,7686.0,22.9,19.0,3.0,2330.0,0.21100000000000002,0.303,,64.0,,,,,62,5878.0,5748.0,98.0,,,88.0,0.0,0.0,2,1,0,0,128.0,2.0,2761,,,4,+4% /Prom,19,+19% /Prom,-2,-2% /Prom,2020-10-20,81,94.89,94.89 Lt. Mes,464,464 DIM,3er Terc. Lactancia,2 Mastitis,Activa,0 Cojeras,No Activa,4 Crías,395 Días,JCAL,JCAL
ISLA,,PARAI,,1931                ,,,HO,He:Rp,69,8028,8028,6a5m,Nc/Lac,2014-01-17,35.0,2014-01-18,35.8,0.841,2015-07-28,362.0,0.5870000000000001,0.5870000000000001,,,,,,,500.0,,500.0,,0.222,,352,5,35.0,35.4,$100.000,0.10099999999999999,$284,7529.0,7511.0,130.0,100%,100%,21.2,,,$93,5.0,2020-05-10,,,,,0.0,,,,,,,,,1.0,2020-05-11,35.5,$100.000,,8278.0,8278.0,,,,,128.0,100%,100%,,,,,,2020-06-13,32.1,,,,,,1931,1931,,900113000048259.0,,,,M-1931-5(Ma:Rp),,,,,,2020/05 (mayo),,Nc,Lac,20.0,2a5m,484.0,2021-04-29,,,,,1 0-100,34.0,32.1,982.0,28.9,24.8,10.0,319.0,0.312,0.325,,54.0,,,,,45,7544.0,6902.0,119.0,,,80.0,0.0,0.0,0,0,1,0,76.0,1.6,2747,2614,,30,+30% /Prom,28,+28% /Prom,19,+19% /Prom,2020-10-20,81,12.12,12.12 Lt. Mes,163,163 DIM,1er Terc. Lactancia,0 Mastitis,No Activa,1 Cojeras,No Activa,5 Crías,352 Días,PARAI,PARAI
ISLA,,JCAL,,1932                ,,,HO,He:Rp,69,1253,1253,6a5m,PR/Lac,2014-01-19,35.0,2014-01-20,35.8,0.8490000000000001,2015-07-28,380.0,0.621,0.622,,,,,,,500.0,,500.0,,0.215,,422,4,35.0,35.4,$77.500,0.084,$184,6445.0,6188.0,109.0,100%,100%,15.3,,,$36,4.0,2019-12-27,2020-01-26,2020-03-28,,2020-02-22,2.0,2020-03-28,20.0,98.0,2020-06-03,Cargada Ma,20.0,2020-03-28,98.0,1.0,2019-12-28,,,2020-11-05,5875.0,5752.0,,,,,101.0,100%,100%,$30.000,,,,,2020-06-13,16.8,,,,,2021-01-04,1932,1932,,900113000056732.0,,,,MG-1932-4(Ma:Rp),,,,,,2019/12 (diciembre),2021/01 (enero),PR,Lac,,2a4m,462.0,2020-12-15,,,,1.0,2 101-200,48.0,30.2,3789.0,22.4,20.3,5.0,1210.0,0.298,0.319,,106.0,,,,,98,4919.0,4860.0,86.0,,,78.0,0.0,0.0,0,0,1,1,135.0,2.4,,2601,,9,+9% /Prom,1,+1% /Prom,-14,-14% /Prom,2020-10-20,81,46.78,46.78 Lt. Mes,298,298 DIM,2do Terc. Lactancia,0 Mastitis,No Activa,1 Cojeras,Activa,4 Crías,422 Días,JCAL,JCAL
RC,,HOR.1,,1933                ,,,HO,He:Rp,69,9119,9119,6a5m,PR/Horra,2014-01-20,35.0,2014-01-21,35.9,0.853,2015-06-12,374.0,0.667,0.667,,,,,,,500.0,,500.0,,0.221,,421,3,35.0,35.5,$55.301,0.084,$131,7314.0,6462.0,117.0,100%,100%,17.4,,,$129,3.0,2019-02-28,2019-05-04,2019-09-25,,2019-05-04,5.0,2019-09-25,29.0,283.0,2019-12-04,Cargada,29.0,2019-09-25,283.0,1.0,2019-03-01,35.4,$602,2020-04-30,9031.0,7154.0,,,,,120.0,100%,100%,$124.614,,,,,2020-04-30,12.7,,,,,2020-07-03,1933,1933,,991001000273759.0,,,,113(He:Rp),,,,,,2019/02 (febrero),2020/07 (julio),PR,Horra,9.0,2a11m,500.0,2020-02-17,,,,,3 >200,62.0,35.4,9031.0,21.2,20.7,0.0,2478.0,0.0,0.27399999999999997,64.0,67.0,,,,,56,5392.0,5023.0,104.0,,,69.0,1.0,0.0,0,0,0,0,138.0,3.3,,,,17,+17% /Prom,20,+20% /Prom,4,+4% /Prom,2020-10-20,80,112.89,112.89 Lt. Mes,600,600 DIM,3er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,3 Crías,421 Días,HOR.1,HOR.1
ISLA,,HO.JU,,1938                ,,,HO,He:Rp,75,1104,1104,6a5m,PR/Horra,2014-01-31,35.0,2014-02-01,35.9,0.904,2015-05-26,400.0,0.76,0.76,,,,,,,500.0,,500.0,,0.265,,404,4,35.0,35.5,$60.000,0.08800000000000001,$149,5121.0,5008.0,88.0,100%,100%,12.7,,,$39,4.0,2019-06-25,2019-08-31,2019-12-01,,2019-08-31,4.0,2019-12-01,1.0,216.0,2020-02-12,Cargada,1.0,2019-12-01,216.0,1.0,2019-06-26,35.6,,2020-05-30,5316.0,4978.0,,,,,81.0,100%,100%,$25.714,,,,,2020-05-30,10.2,,,,,2020-09-08,1938,1938,,991001000273826.0,,,,G2458(He:Rp),,,,,,2019/06 (junio),2020/09 (septiembre),PR,Horra,1.0,2a2m,433.0,2020-06-13,,,,,3 >200,79.0,22.8,5316.0,15.6,16.4,0.0,1214.0,0.0,0.228,101.0,92.0,,,,,98,6145.0,5590.0,99.0,,,80.0,0.0,0.0,1,1,0,0,123.0,1.8,,,,-12,-12% /Prom,-19,-19% /Prom,-1,-1% /Prom,2020-10-20,80,66.45,66.45 Lt. Mes,483,483 DIM,3er Terc. Lactancia,1 Mastitis,Activa,0 Cojeras,No Activa,4 Crías,404 Días,HO.JU,HO.JU
RC,,HOR.1,,1939                ,ISLA,,HO,He:Rp,66,1497,1497,6a5m,Ca/Horra,2014-02-04,35.0,2014-02-05,35.8,0.843,2015-05-26,440.0,0.851,0.851,,,,,,,500.0,,500.0,,0.292,,582,3,35.0,35.5,$110.000,0.061,$189,7992.0,6562.0,116.0,100%,100%,13.2,,,$103,3.0,2019-06-12,2019-06-28,2020-05-08,,2019-08-04,9.0,2020-03-29,80.0,97.0,2020-05-06,Negativo,,,,1.0,2019-06-13,35.5,$110.000,2020-05-15,6926.0,6354.0,,,,,106.0,100%,100%,$113.428,,,,,2020-04-30,16.5,,,,,,1939,1939,,991001000273832.0,,,,M-1939-3(Ma:Rp),,,,,,2019/06 (junio),,Ca,Horra,80.0,2a2m,500.0,2020-05-31,,,2019-12-04,1.0,3 >200,18.0,25.9,6926.0,21.4,20.1,0.0,2004.0,0.0,0.289,,148.0,,,,,65,4911.0,4440.0,85.0,,,77.0,1.0,0.0,1,1,0,0,290.0,6.0,,,,16,+16% /Prom,6,+6% /Prom,-15,-15% /Prom,2020-10-20,80,86.58,86.58 Lt. Mes,496,496 DIM,3er Terc. Lactancia,1 Mastitis,Activa,0 Cojeras,No Activa,3 Crías,582 Días,HOR.1,HOR.1
RC,,R 1,,1940                ,,,HO,He:Rp,DEX,52,52,6a4m,Nc/Lac,2014-02-05,35.0,2014-02-06,35.9,0.945,2015-07-28,365.0,0.613,0.613,,,,,,,500.0,,500.0,,0.23,,433,4,35.0,35.5,$105.505,0.08199999999999999,$244,6086.0,5399.0,96.0,100%,100%,14.6,,,$62,4.0,2020-05-23,,,,,0.0,,,,,,,,,1.0,2020-05-24,35.5,$101.010,,6977.0,6977.0,,,,,109.0,100%,100%,,,,,,2020-06-13,26.2,,,,,,1940,1940,,900113000057004.0,,,,M-1940-4(Ma:Rp),,,,,,2020/05 (mayo),,Nc,Lac,101.0,2a8m,500.0,2021-05-12,,,,1.0,1 0-100,21.0,26.2,507.0,24.1,16.6,9.0,147.0,0.344,0.29,,80.0,,,,,TULIP,5137.0,4906.0,86.0,,,69.0,0.0,0.0,0,0,0,0,151.0,4.3,,,,-4,-4% /Prom,9,+9% /Prom,-14,-14% /Prom,2020-10-20,80,6.34,6.34 Lt. Mes,150,150 DIM,1er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,4 Crías,433 Días,R 1,R 1
ISLA,,HO.JU,,1941                ,,,HO,He:Rp,66,1487,1487,6a4m,Palp-/Horra,2014-02-09,35.0,2014-02-10,36.1,1.078,2015-05-26,400.0,0.774,0.775,,,,,,,500.0,,500.0,,0.282,,373,3,35.0,35.6,$50.000,0.095,$134,4622.0,4728.0,86.0,100%,100%,11.0,,,$63,4.0,2019-05-03,2019-07-13,2020-03-07,,2019-07-13,8.0,2020-03-07,80.0,119.0,2020-04-08,Negativo,80.0,,,1.0,2019-05-04,35.7,,2020-04-30,5897.0,5486.0,,,,,86.0,100%,100%,$27.400,,,,,2020-04-30,5.1,,,,,,1941,1941,,991001000273833.0,,,,G2722(He:Rp),,,,,,2019/05 (mayo),,Palp-,Horra,1.0,2a2m,431.0,2020-04-21,,,,,3 >200,104.0,25.1,5897.0,16.2,16.2,0.0,1585.0,0.0,0.26899999999999996,,127.0,,,,,45,5795.0,4827.0,93.0,,,79.0,0.0,0.0,1,0,0,0,117.0,1.8,,,,-14,-14% /Prom,-14,-14% /Prom,-7,-7% /Prom,2020-10-20,80,73.71,73.71 Lt. Mes,536,536 DIM,3er Terc. Lactancia,1 Mastitis,No Activa,0 Cojeras,No Activa,3 Crías,373 Días,HO.JU,HO.JU
ISLA,,HO.JU,,1944                ,,,HO,He:Rp,69,9027,9027,6a4m,PR/Horra,2014-02-10,35.0,2014-02-11,36.0,1.012,2015-06-12,376.0,0.7,0.7,,,,,,,500.0,,500.0,,0.311,,495,3,35.0,35.4,$110.000,0.07200000000000001,$222,6989.0,5322.0,99.0,100%,100%,14.1,,,$74,3.0,2018-12-10,2019-02-06,2019-11-13,,2019-03-02,10.0,2019-11-13,1.0,234.0,2020-01-29,Cargada,1.0,2019-11-13,234.0,1.0,2018-12-11,35.5,$110.000,2020-04-30,9829.0,7089.0,,,,,119.0,100%,100%,$67.000,,,,,2020-04-30,6.6,,,,,2020-08-21,1944,1944,,900113000057041.0,,,,M-1944-3(Ma:Rp),,,,,,2018/12 (diciembre),2020/08 (agosto),PR,Horra,1.0,2a5m,484.0,2019-11-29,,,,,3 >200,51.0,33.5,9829.0,19.4,17.4,0.0,2787.0,0.0,0.284,113.0,94.0,,,,,50,8003.0,6185.0,116.0,,,78.0,0.0,0.0,2,2,0,0,218.0,5.0,,2403,,-1,-1% /Prom,19,+19% /Prom,16,+16% /Prom,2020-10-20,80,122.86,122.86 Lt. Mes,680,680 DIM,3er Terc. Lactancia,2 Mastitis,Activa,0 Cojeras,No Activa,3 Crías,495 Días,HO.JU,HO.JU
RC,,R 1,,1947                ,,,HO,He:Rp,69,1531,1531,6a4m,Nc/Lac,2014-02-22,35.0,2014-02-23,35.1,0.092,2015-07-28,395.0,0.6920000000000001,0.691,,,,,,,500.0,,500.0,,0.22399999999999998,,349,5,35.8,36.3,$110.000,0.10400000000000001,$315,6966.0,6882.0,121.0,100%,100%,19.8,,,$47,5.0,2020-05-24,,,,,0.0,,,,,,,,,1.0,2020-05-25,39.4,,,7636.0,7636.0,,,,,113.0,100%,100%,,,,,,2020-06-13,28.7,,,,,,1947,1947,,900113000048290.0,,,,356(He:Rp),,,,,,2020/05 (mayo),,Nc,Lac,22.0,2a5m,500.0,2021-05-13,,,,,1 0-100,20.0,28.7,493.0,24.6,23.3,9.0,100.0,0.314,0.203,,58.0,,,,,66,5096.0,4260.0,79.0,,,76.0,0.0,0.0,0,0,0,0,68.0,1.4,176; 356,2402; 2615,,21,+21% /Prom,13,+13% /Prom,-21,-21% /Prom,2020-10-20,79,6.24,6.24 Lt. Mes,149,149 DIM,1er Terc. Lactancia,0 Mastitis,No Activa,0 Cojeras,No Activa,5 Crías,349 Días,R 1,R 1
