Fecha,Id,Evento,Resultado,Categorías,Toro,Operario,Comentarios,Evento(0)
2018-05-23,1568,REABS,0,,,,,0
2018-05-23,1735,EXREP,INR,,,,,0
2018-05-23,1374,ECOGR,Positivo,,1,,,0
2018-05-23,1532,EXREP,INR,,,,,0
2018-05-23,1556,ECOGR,Positivo,,2,,,0
2018-05-23,9173,ECOGR,Negativo,,,,M E sincrosio dpc,0
2018-05-23,1568,ECO2,Negativo,,,,M E ovsyn,0
2018-05-23,76,DP5,Cargada,,,,,0
2018-05-23,1045,ECOGR,Negativo,,,,ovsyn,0
2018-05-23,247J,ECOGR,Positivo,,92,,,0
2018-05-23,2078,ECOGR,Positivo,,6,,,0
2018-05-23,255J,EXREP,INR,,,,,0
2018-05-23,1466,ECOGR,Negativo,,,,ovsyn,0
2018-05-23,1505,ECOGR,Positivo,,66,,,0
2018-05-23,1032,EXREP,INR,,,,,0
2018-05-23,1730,VAREP,,,,,,0
2018-05-23,1491,DPSEC,Positivo,,,,,0
2018-05-23,2071,EXREP,INR,,,,,0
2018-05-23,1184,EXREP,INR,,,,,0
2018-05-23,2059,EXREP,INR,,,,,0
2018-05-23,17B,EXREP,INR,,,,,0
2018-05-23,1937,EXREP,CLD,,,,ette,0
2018-05-23,1370,DPR,Cargada,,7,,,0
2018-05-23,1031,EXREP,SV,,,,latoinduccion,0
2018-05-23,1366,EXREP,INR,,,,,0
2018-05-23,1552,ECO2,Positivo,,,,,0
2018-05-23,1937,VAREP,,,,,,0
2018-05-23,2051,ECOGR,Negativo,,,,cld ette ojo meter leche,0
2018-05-23,1966,ECOGR,Dudoso,,,,poco liquido,0
2018-05-23,1366,VAREP,,,,,,0
2018-05-23,1832,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1965,ECO2,Positivo,,,,,0
2018-05-23,1043,EXREP,METRITIS,,,,pentrilan sincrosio,0
2018-05-23,1523,ECO2,Positivo,,,,,0
2018-05-23,1753,EXREP,O. LISOS,,,,vitaminas,0
2018-05-23,1720,EXREP,CLD,,,,ette,0
2018-05-23,8093,VAREP,,,,,,0
2018-05-23,1751,EXREP,O. LISOS,,,,vitaminas,0
2018-05-23,7079,EXREP,INR,,,,,0
2018-05-23,64,ECOGR,Negativo,,,,ojo lactoinduccion,0
2018-05-23,1840,EXREP,CLD,,,,ette,0
2018-05-23,1709,ECO2,Positivo,,,,,0
2018-05-23,8093,EXREP,INR,,,,,0
2018-05-23,2046,EXREP,SUCIA,,,,sincrosio x 2 d 3 b oxi,0
2018-05-23,2044,ECOGR,Positivo,,92,,,0
2018-05-23,1795,VAREP,,,,,,0
2018-05-23,1854,EXREP,INR,,,,,0
2018-05-23,1471,EXREP,INR,,,,,0
2018-05-23,2017,DPR,Cargada,M,1,,,0
2018-05-23,1873,VAREP,,,,,,0
2018-05-23,2071,VAREP,,,,,,0
2018-05-23,078,EXREP,OVSYN,,,,cli,0
2018-05-23,262J,CA,>,,,,,0
2018-05-23,1873,EXREP,INR,,,,,0
2018-05-23,262J,EXREP,CLD,,,,ette,0
2018-05-23,8099,ECOGR,Negativo,,,,ovsyn cld,0
2018-05-23,250J,ECO2,Positivo,,,,,0
2018-05-23,1953,VAREP,,,,,,0
2018-05-23,1759B,ECOGR,Positivo,,7,,,0
2018-05-23,1346,ECOGR,Negativo,,,,cld ette,0
2018-05-23,071,EXREP,CLD,,,,ette,0
2018-05-23,1686,ECO2,Positivo,,,,,0
2018-05-23,071,VAREP,,,,,,0
2018-05-23,1807,EXREP,O. LISOS,,,,vitaminas,0
2018-05-23,7033,ECOGR,Positivo,,1,,,0
2018-05-23,1071,DPR,Cargada,,1,,,0
2018-05-23,1563,ECOGR,Negativo,,,,olisos vitaminas,0
2018-05-23,13,EXREP,DESCARTE,,,,ojo 2 tetas lactoinduccion,0
2018-05-23,1704,ECOGR,Negativo,,,,cli ette,0
2018-05-23,1014,EXREP,CLD,,,,ette,0
2018-05-23,1816,ECOGR,Positivo,,1,,,0
2018-05-23,1821,EXREP,INR,,,,,0
2018-05-23,2053,ECO2,Negativo,,,,M E sincrosio dpc,0
2018-05-23,1762,ECO2,Positivo,,,,,0
2018-05-23,1700,VAREP,,,,,,0
2018-05-23,2066,EXREP,INR,,,,,0
2018-05-23,2053,REABS,0,,,,,0
2018-05-23,1426,EXREP,INR,,,,,0
2018-05-23,1700,EXREP,INR,,,,ette,0
2018-05-23,6047,EXREP,OVSYN,,,,cli,0
2018-05-23,1924,EXREP,SV,,,,ojo al celo,0
2018-05-23,9151,ECO2,Positivo,,,,,0
2018-05-23,1677,DP5,Cargada,,,,,0
2018-05-23,1573,ECO2,Positivo,,,,,0
2018-05-23,1703,EXREP,O. LISOS,,,,vitaminas,0
2018-05-23,1475,DPR,Cargada,,8,,,0
2018-05-23,254J,EXREP,INR,,,,,0
2018-05-23,255J,VAREP,,,,,,0
2018-05-23,1752B,EXREP,CLD,,,,ette,0
2018-05-23,1947,1PAR,>,M,4,,,0
2018-05-23,1597,ECOGR,Negativo,,,,ovsyn,0
2018-05-23,1582,EXREP,OVSYN,,,,cld,0
2018-05-23,1945,EXREP,INR,,,,,0
2018-05-23,1681,DPSEC,Positivo,,,,,0
2018-05-23,1927,VAREP,,,,,,0
2018-05-23,1927,EXREP,INR,,,,,0
2018-05-23,1945,VAREP,,,,,,0
2018-05-23,6039,EXREP,INR,,,,,0
2018-05-23,1822,ECOGR,Dudoso,,,,posible  M E,0
2018-05-23,1794,EXREP,INR,,,,lactoinduccion,0
2018-05-23,1499,DPSEC,Positivo,,,,,0
2018-05-23,1450,ECO2,Positivo,,,,,0
2018-05-23,30B,EXREP,INR,,,,lactoinduccion,0
2018-05-23,1737,VAREP,,,,,,0
2018-05-23,1656,EXREP,INR,,,,,0
2018-05-23,1542,EXREP,SUCIA,,,,sincrosio x 2 d,0
2018-05-23,6029,DPSEC,Positivo,,,,,0
2018-05-23,690,EXREP,DESCARTE,,,,,0
2018-05-23,1941,EXREP,CLD,,,,ette,0
2018-05-23,1389,ECOGR,Negativo,,,,,0
2018-05-23,2049,DPR,Cargada,H,80,,,0
2018-05-23,1942,DPSEC,Positivo,,,,,0
2018-05-23,1444,VAREP,,,,,,0
2018-05-23,9120,DPSEC,Positivo,,,,,0
2018-05-23,9175,VAREP,,,,,,0
2018-05-23,1174,DPR,Cargada,,2,,,0
2018-05-23,1382,EXREP,DESCARTE,,,,no dio leche,0
2018-05-23,1827,ECOGR,Negativo,,,,M E sincrosio dpc,0
2018-05-23,1671,EXREP,INR,,,,,0
2018-05-23,1492,DPSEC,Positivo,,,,,0
2018-05-23,9107,EXREP,INR,,,,secar  y lactoinduccion,0
2018-05-23,690,ECO2,Negativo,,,,M E,0
2018-05-23,1403,CA,>,,,,,0
2018-05-23,1730,EXREP,INR,,,,,0
2018-05-23,1444,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1921,ECO2,Positivo,,,,,0
2018-05-23,1536,ECOGR,Positivo,,1,,,0
2018-05-23,1933,ECOGR,Dudoso,,,,poco liquido,0
2018-05-23,1550,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1425,DPSEC,Positivo,,,,,0
2018-05-23,1953,EXREP,INR,,,,,0
2018-05-23,1613,EXREP,INR,,,,,0
2018-05-23,1737,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,9175,EXREP,INR,,,,,0
2018-05-23,1554,DPR,Cargada,,8,,,0
2018-05-23,1954,ECOGR,Positivo,,80,,,0
2018-05-23,7096,EXREP,SUCIA,,,,sincrosio 2 b dpc,0
2018-05-23,1758,EXREP,O. LISOS,,,,baja cc vitaminas,0
2018-05-23,1984,ECO2,Negativo,,,,M E sincrosio dpc,0
2018-05-23,251J,VAREP,,,,,,0
2018-05-23,1099,ECOGR,Negativo,,,,cli ette,0
2018-05-23,8223,EXREP,INR,,,,,0
2018-05-23,653,ECO2,Positivo,,,,,0
2018-05-23,8138,ECOGR,Dudoso,,,,poco liquido,0
2018-05-23,2036,ECOGR,Positivo,,1,,,0
2018-05-23,2020,ECOGR,Positivo,,90,,,0
2018-05-23,1488,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,8218,EXREP,DESCARTE,,,,abseso en utero,0
2018-05-23,4271,DPR,Cargada,,80,,,0
2018-05-23,8176,ECOGR,Negativo,,,,cli ette,0
2018-05-23,1892,DPSEC,Positivo,,,,,0
2018-05-23,1746B,EXREP,OVSYN,,,,,0
2018-05-23,1222,EXREP,INR,,,,,0
2018-05-23,1769,ECOGR,Negativo,,,,ette ojo revisar antes de sv que este limpia,0
2018-05-23,1890,DP5,Cargada,,,,,0
2018-05-23,1795,EXREP,SUCIA,,,,sincrosio 3 b oxi,0
2018-05-23,1775,VAREP,,,,,,0
2018-05-23,1775,EXREP,INR,,,,,0
2018-05-23,1645,EXREP,INR,,,,,0
2018-05-23,1172,EXREP,OVSYN,,,,cld,0
2018-05-23,4287,ECOGR,Negativo,,,,cli ette,0
2018-05-23,1864,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1984,REABS,0,,,,,0
2018-05-23,2034,EXREP,INR,,,,,0
2018-05-23,1880,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1627,ECOGR,Positivo,,9,,,0
2018-05-23,2483,VAREP,,,,,,0
2018-05-23,1772B,EXREP,INR,,,,,0
2018-05-23,1234,DP5,Cargada,,,,,0
2018-05-23,1591,DP5,Cargada,,,,,0
2018-05-23,1645,VAREP,,,,,,0
2018-05-23,1285,DPR,Cargada,,80,,,0
2018-05-23,1900,EXREP,INR,,,,,0
2018-05-23,1718,EXREP,INR,,,,,0
2018-05-23,1887,EXREP,INR,,,,,0
2018-05-23,1853,EXREP,CLD,,,,ette,0
2018-05-23,2033,EXREP,INR,,,,,0
2018-05-23,1272,ECOGR,Positivo,,92,,,0
2018-05-23,1747B,EXREP,SV,,,,,0
2018-05-23,1858,EXREP,SV,,,,secar y lactoinduccion,0
2018-05-23,1242,ECOGR,Negativo,,,,ojo al celo sv,0
2018-05-23,243J,EXREP,METRITIS,,,,sincrosio vitaminas pentrilan,0
2018-05-23,8215,DPR,Cargada,,2,,,0
2018-05-23,2027,DPR,Cargada,M,7,,,0
2018-05-23,8096,DPR,Cargada,,1,,,0
2018-05-23,1771,DP5,Cargada,,,,,0
2018-05-23,1882,VAREP,,,,,,0
2018-05-23,1264,DPR,Cargada,M,1,,,0
2018-05-23,1779B,EXREP,INR,,,,,0
2018-05-23,1882,EXREP,CLD,,,,ette,0
2018-05-23,1530,VAREP,,,,,,0
2018-05-23,1883,VAREP,,,,,,0
2018-05-23,2076,EXREP,INR,,,,,0
2018-05-23,2009,DPR,Cargada,M,7,,,0
2018-05-23,2075,EXREP,INR,,,,,0
2018-05-23,1634,ECOGR,Positivo,,7,,,0
2018-05-23,8223,VAREP,,,,,,0
2018-05-23,1695,ECOGR,Positivo,,80,,,0
2018-05-23,1534,EXREP,INR,,,,,0
2018-05-23,1883,EXREP,INR,,,,,0
2018-05-23,1186,EXREP,CLI,,,,ette,0
2018-05-23,8209,ECOGR,Positivo,,7,,,0
2018-05-23,241J,EXREP,OVSYN,,,,ojo lactoinduccion???????,0
2018-05-23,2005,ECOGR,Negativo,,,,ovsyn,0
2018-05-23,1747B,VAREP,,,,,,0
2018-05-23,1856,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1856,VAREP,,,,,,0
2018-05-23,1040,EXREP,CLD,,,,ette,0
2018-05-23,1216,EXREP,INR,,,,,0
2018-05-23,242J,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,1761B,DPSEC,Positivo,,,,,0
2018-05-23,1100,ECOGR,Negativo,,,,ojo al celo,0
2018-05-23,1714,EXREP,INR,,,,,0
2018-05-23,1469,EXREP,INR,,,,,0
2018-05-23,50809,EXREP,DESCARTE,,,,secar y venta,0
2018-05-23,1693,ECOGR,Dudoso,,,,poco liquido,0
2018-05-23,1307,EXREP,SUCIA,,,,sincrosio 1 b,0
2018-05-23,7150,ECO2,Positivo,,,,,0
2018-05-23,260J,EXREP,INR,,,,,0
2018-05-23,1096,ECOGR,Dudoso,,,,poco liquido si repite no sv y hacer lactoinduccion,0
2018-05-23,1468,EXREP,INR,,,,belamyl,0
2018-05-23,1911,ECOGR,Positivo,,9,,,0
2018-05-23,1642,ECO2,Positivo,,,,,0
2018-05-23,1910,EXREP,INR,,,,,0
2018-05-23,1689,EXREP,INR,,,,,0
2018-05-23,7177,DP5,Cargada,,,,,0
2018-05-23,1714,VAREP,,,,,,0
2018-05-23,1311,DPR,Cargada,M,2,,,0
2018-05-23,1486,VAREP,,,,,,0
2018-05-23,1844,EXREP,INR,,,,,0
2018-05-23,1861,EXREP,INR,,,,,0
2018-05-23,1553,ECO2,Positivo,,,,,0
2018-05-23,1793B,ECO2,Positivo,,,,rex posible M E,0
2018-05-23,1727B,DP5,Cargada,,,,,0
2018-05-23,1874,EXREP,INR,,,,,0
2018-05-23,1469,VAREP,,,,,,0
2018-05-23,1588,ECO2,Positivo,,,,,0
2018-05-23,1626,EXREP,OVSYN,,,,,0
2018-05-23,1250,EXREP,OVSYN,,,,,0
2018-05-23,1530,EXREP,INR,,,,ette,0
2018-05-23,1769B,ECO2,Positivo,,,,,0
2018-05-23,251J,EXREP,INR,,,,,0
2018-05-23,1767B,DPR,Cargada,M,1,,,0
2018-05-23,1789B,EXREP,INR,,,,,0
2018-05-23,1875,EXREP,INR,,,,,0
2018-05-23,1307,VAREP,,,,,,0
2018-05-23,2483,EXREP,INR,,,,,0
2018-05-23,1684,EXREP,SUCIA,,,,sincrosio 1 b oxi,0
2018-05-23,1104,EXREP,CLD,,,,ette,0
2018-05-23,1672,EXREP,O. LISOS,,,,vitaminas,0
2018-05-23,1486,EXREP,INR,,,,,0
2018-05-23,1660,EXREP,INR,,,,,0
2018-05-23,1850,EXREP,CLD,,,,ette,0
2018-05-23,1660,VAREP,,,,,,0
2018-05-23,1603,EXREP,INR,,,,,0
2018-05-23,1286,ECOGR,Negativo,,,,M E sincrosio dpc,0
2018-05-23,2023,DPR,Cargada,M,3,,,0
2018-05-23,9033,VAREP,,,,,,0
2018-05-23,9033,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,2025,ECOGR,Positivo,,97,,,0
2018-05-23,1707,ECO2,Positivo,,,,,0
2018-05-23,1904,VAREP,,,,,,0
2018-05-23,1904,EXREP,INR,,,,,0
2018-05-23,1640,ECOGR,Positivo,,1,,placenta anormal,0
2018-05-23,1117,EXREP,SUCIA,,,,sincrosio,0
2018-05-23,7174,DP5,Cargada,,,,6 meses mas o menos,0
2018-05-23,8010,ECO2,Positivo,,,,,0
2018-05-23,9040,EXREP,CLD,,,,ette,0
2018-05-23,2475,EXREP,INR,,,,utero imflamado,0
2018-05-23,263J,EXREP,INR,,,,,0
2018-05-23,1565,EXREP,OVSYN,,,,cld,0
2018-05-23,1868,DPR,Cargada,M,80,,,0
2018-05-23,1468,VAREP,,,,,,0
2018-05-23,1036,VAREP,,,,,,0
2018-05-23,1036,EXREP,INR,,,,,0
2018-05-23,1739B,EXREP,RETE,,,,sincrosio pentrilnan pendiente,0
2018-05-23,7115,ECOGR,Positivo,,2,,,0
2018-05-22,1789B,1PAR,>,H,1,,,0
2018-05-22,1077,VEN,,Enfermedad,,,rec 1324,0
2018-05-22,254J,1PAR,>,H,97,,,0
2018-05-22,9190,2SER,Repetir,Inseminación/Ovsynch,7,NELSON,6:00,0
2018-05-22,2040,2SER,Repetir,Inseminación/Ovsynch,7,NELSON,6:00,0
2018-05-22,1739B,1PAR,>,M,1,,,0
2018-05-22,1931,1PAR,>,H,5,,,0
2018-05-22,1851,2SER,Repetir,Inseminación,1,NELSON,6:00,0
2018-05-22,1597,CA,>,,,,,0
2018-05-22,1910,1PAR,>,H,4,,,0
2018-05-22,1883,CA,>,,,,,0
2018-05-21,2056,2SER,Repetir,Inseminación,,VICTOR,ojo mirar toro,0
2018-05-21,9025,EXREP,RETE,,,,sincrosiopentrilan pendiente,0
2018-05-21,1982,2SER,Repetir,Inseminación,9,FERNANDO,5:00,0
2018-05-21,1796B,2SER,Repetir,Inseminación,1,FERNANDO,15:00,0
2018-05-21,1403,2SER,Repetir,Inseminación/Ovsynch,9,FERNANDO,4:00,0
2018-05-21,2019,2SER,Repetir,Inseminación/Ovsynch,8,NELSON,5:00,0
2018-05-21,1023,2SER,Repetir,Inseminación,1,VICTOR,3:30,0
2018-05-21,2474,2SER,Repetir,Inseminación,1,FERNANDO,15:00,0
2018-05-21,6054,2SER,Repetir,Inseminación/Ovsynch,1,FERNANDO,4:30,0
2018-05-21,40614,2SER,Repetir,Inseminación,9,FERNANDO,16:00,0
2018-05-21,9176,2SER,Repetir,Inseminación/Ovsynch,9,FERNANDO,4:30,0
2018-05-21,1639,2SER,Repetir,Inseminación,1,VICTOR,15:40,0
2018-05-21,1463,2SER,Repetir,Inseminación/Ovsynch,1,FERNANDO,4:30,0
2018-05-20,1795,CA,>,,,,,0
2018-05-20,1632,EXREP,VACIA,,,,lactoinduccion,0
2018-05-20,1656,CA,>,,,,,0
2018-05-20,6121,2SER,Repetir,Inseminación,1,FERNANDO,15:00,0
2018-05-20,9025,1PAR,>,M,1,,,0
2018-05-20,1844,1PAR,>,H/M,92,,,0
2018-05-20,1869,2SER,Repetir,Inseminación,1,FERNANDO,15:00,0
2018-05-20,1733B,2SER,Repetir,Inseminación,9,FERNANDO,16:00,0
2018-05-20,1718,1PAR,>,H,4,,,0
2018-05-20,2037,2SER,Repetir,Inseminación,9,FERNANDO,,0
2018-05-20,1692,2SER,Repetir,Inseminación,1,NELSON,5:30,0
2018-05-19,1564,2SER,Repetir,Inseminación,1,FERNANDO,13:30,0
2018-05-19,1420,2SER,Repetir,Inseminación,9,FERNANDO,15:00,0
2018-05-19,1632,CA,>,,,,,0
2018-05-19,1550,1PAR,>,M.MUERT/Pretérmino,92,,,0
2018-05-19,1419,2SER,Repetir,Inseminación,1,NELSON,16:30,0
2018-05-18,1767,2SER,Repetir,Inseminación/Toro,80,,sv 1 16:00,0
2018-05-18,1486,CA,>,,,,,0
2018-05-18,242J,1PAR,>,H,95,,,0
2018-05-18,2059,1PAR,>,H,3,,,0
2018-05-18,1406,2SER,Repetir,Inseminación,1,FERNANDO,4:00,0
2018-05-18,1671,CA,>,,,,,0
2018-05-18,1471,CA,>,,,,,0
2018-05-18,1825,EXREP,INR,,,,,0
2018-05-17,1633,2SER,Repetir,Inseminación,1,FERNANDO,16:00,0
2018-05-17,2013,VEN,,Enfermedad,,,,0
2018-05-17,1808,2SER,Repetir,Inseminación/Toro,80,,sv 1 15:00,0
2018-05-17,6089,2SER,Repetir,Inseminación/Toro,80,,svv 1 5:00,0
2018-05-17,1737,CA,>,,,,,0
2018-05-17,1825,1PAR,>,M,1,,,0
2018-05-17,1103,2SER,Repetir,Inseminación/Toro,80,,sv 1 5:00,0
2018-05-16,243J,1PAR,>,M.MUERT/Pretérmino,3,,,0
2018-05-16,1488,1PAR,>,ABORTO,,,,0
2018-05-16,1765B,2SER,Repetir,Inseminación,9,FERNANDO,13:30,0
2018-05-16,7079,1PAR,>,H,80,,,0
2018-05-16,2475,1PAR,>,M,1,,,0
2018-05-16,2029,2SER,Repetir,Inseminación,9,FERNANDO,13:30,0
2018-05-15,1909,SEC,ph Urinario,,,,,0
2018-05-15,1925,SEC,ph Urinario,,,,,0
2018-05-15,1232,SEC,ph Urinario,,,,,0
2018-05-15,1728,SEC,ph Urinario,,,,,0
2018-05-15,1902,SEC,ph Urinario,,,,,0
2018-05-15,1955,SEC,ph Urinario,,,,,0
2018-05-15,1624,SEC,ph Urinario,,,,,0
2018-05-15,1951,SEC,ph Urinario,,,,,0
2018-05-15,2081,SEC,ph Urinario,,,,,0
2018-05-15,1202,SEC,ph Urinario,,,,,0
2018-05-15,1896,SEC,ph Urinario,,,,,0
2018-05-15,1721B,SEC,ph Urinario,,,,,0
2018-05-15,CC1,2SER,Repetir,Inseminación,1,NELSON,6:10,0
2018-05-15,1256,SEC,ph Urinario,,,,,0
2018-05-15,1478,SEC,ph Urinario,,,,,0
2018-05-15,066,2SER,Repetir,Inseminación,9,FERNANDO,4:00,0
2018-05-15,2056,SEC,ph Urinario,,,,,0
2018-05-15,244J,SEC,ph Urinario,,,,,0
2018-05-15,1779B,CA,>,,,,,0
2018-05-15,1763B,SEC,ph Urinario,,,,,0
2018-05-15,8029,SEC,ph Urinario,,,,,0
2018-05-15,1632,SEC,ph Urinario,,,,,0
2018-05-15,1761B,SEC,ph Urinario,,,,,0
2018-05-15,1733,SEC,ph Urinario,,,,,0
2018-05-14,2031,2SER,Repetir,Inseminación,9,FERNANDO,5:00,0
2018-05-14,1427,2SER,Repetir,Inseminación,1,FERNANDO,2 sv 5:00,0
2018-05-14,1940,2SER,Repetir,Inseminación/Toro,80,,sv 1 16:00,0
2018-05-14,1900,1PAR,>,M,5,FERNANDO,,0
2018-05-14,257J,2SER,Repetir,Inseminación,7,NELSON,15:30,0
2018-05-14,072,2SER,Repetir,Inseminación,9,FERNANDO,4:00,0
2018-05-14,678,CA,>,,,,,0
2018-05-14,259J,2SER,Repetir,Inseminación,7,NELSON,15:15,0
2018-05-13,7132,2SER,Repetir,Inseminación,1,NELSON,16:00,0
2018-05-13,1580,2SER,Repetir,Inseminación,9,FERNANDO,4:00,0
2018-05-13,1613,1PAR,>,H,92,,,0
2018-05-13,1216,1PAR,>,M,1,,,0
2018-05-13,1913,2SER,Repetir,Inseminación,1,FERNANDO,4:00,0
2018-05-13,9107,CA,>,,,,,0
2018-05-13,17B,1PAR,>,H,5,,,0
2018-05-13,1854,CA,>,,,,,0
2018-05-13,30B,CA,>,sucia,,,,0
2018-05-13,2480,2SER,Repetir,Inseminación,1,NELSON,16:45,0
2018-05-13,248J,2SER,Repetir,Inseminación,9,FERNANDO,14:00,0
2018-05-13,8218,CA,>,,,,,0
2018-05-13,1706,2SER,Repetir,Inseminación,1,NELSON,6:00,0
2018-05-13,1988,2SER,Repetir,Inseminación,9,FERNANDO,4:00,0
2018-05-12,264J,2SER,Repetir,Inseminación,7,NELSON,6:00,0
2018-05-12,1786B,2SER,Repetir,Toro,80,,16:00,0
2018-05-12,1145,2SER,Repetir,Inseminación,7,FERNANDO,4:30,0
2018-05-12,2013,CA,>,,,,,0
2018-05-12,1117,1PAR,>,H,3,,,0
2018-05-12,1791,2SER,Repetir,Inseminación,1,FERNANDO,2 sv 14:00,0
2018-05-12,60,2SER,Repetir,Inseminación,9,FERNANDO,4:30,0
2018-05-12,1746B,CA,>,,,,,0
2018-05-12,1756B,2SER,Repetir,Inseminación/Toro,80,,sv 1 16:00,0
2018-05-12,6039,1PAR,>,M,1,,,0
2018-05-12,1978,2SER,Repetir,Inseminación,1,NELSON,2 sv gestar 15:30,0
2018-05-12,252J,2SER,Repetir,Inseminación,7,NELSON,15:00,0
2018-05-12,1576,2SER,Repetir,Inseminación,1,FERNANDO,4:00,0
2018-05-12,7096,CA,>,,,,,0
2018-05-12,20B,CA,>,,,,,0
2018-05-12,1104,CA,>,,,,,0
2018-05-12,1824,2SER,Repetir,Inseminación,9,FERNANDO,17:00,0
2018-05-11,1638,VEN,,Reproduccion/Produccion,,,marcelo,0
2018-05-11,1656,1PAR,>,M,3,,,0
2018-05-11,1382,LACIN,-,,,,,0
2018-05-11,13,LACIN,-,,,,,0
2018-05-11,1196,2SER,Repetir,Inseminación,1,NELSON,15:05,0
2018-05-11,1905,2SER,Repetir,Inseminación,1,NELSON,15:00,0
2018-05-11,669,VEN,,,,,Marcelo,0
2018-05-11,1638,PESO,,,,,,0
2018-05-11,4238,VEN,,,,,marcelo,0
2018-05-11,669,PESO,,,,,,0
2018-05-11,1532,1PAR,>,H,1,,,0
2018-05-11,1044,PESO,,,,,,0
2018-05-11,1044,VEN,,,,,marcelo,0
2018-05-11,2066,CA,>,,,,,0
2018-05-11,9175,LACIN,-,Lactoinduccion,,,,0
2018-05-11,4238,PESO,,,,,,0
2018-05-10,1590,2SER,Repetir,Inseminación/Ovsynch,91,NELSON,5:00,0
2018-05-10,1721,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,5:12,0
2018-05-10,CC29,2SER,Repetir,Inseminación,1,NELSON,14:30 gestar,0
2018-05-10,1673,CA,>,,,,,0
2018-05-10,51262,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:08,0
2018-05-10,8149,EXREP,DESCARTE,,,,,0
2018-05-10,1794B,2SER,Repetir,Inseminación,9,FERNANDO,14:30,0
2018-05-10,1823,2SER,Repetir,Inseminación/Ovsynch,1,NELSON,6:05,0
2018-05-09,252J,EXREP,CLD,,,,ette,0
2018-05-09,1856,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,1277,DPR,Cargada,,7,,,0
2018-05-09,1779B,EXREP,SUCIA,,,,sincrosio x 2 dias,0
2018-05-09,1671,VAREP,,,,,,0
2018-05-09,1671,EXREP,INR,,,,,0
2018-05-09,2013,EXREP,SUCIA,,,,sincrosio tiofur  15 x 4,0
2018-05-09,2016,DPSEC,Positivo,,,,,0
2018-05-09,1858,CA,>,,,,secar y lactoinduccion,0
2018-05-09,1854,VAREP,,,,,,0
2018-05-09,252J,MASSB,,ADP,,,,0
2018-05-09,1858,MASSB,,ADP,,,,0
2018-05-09,1271,EXREP,CLD,,,,ette,0
2018-05-09,1568,ECOGR,Positivo,,8,,,0
2018-05-09,1734,DPSEC,Positivo,,,,,0
2018-05-09,4258,ECO2,Negativo,,,,M E sincrosi dpc,0
2018-05-09,1854,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,1823,MASSB,,AD1/PD1,,,,0
2018-05-09,1873,EXREP,SUCIA,,,,sicrosio x 2 dias,0
2018-05-09,7150,ECOGR,Positivo,,1,,,0
2018-05-09,8010,ECOGR,Positivo,,2,,,0
2018-05-09,1307,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,8215,ECO2,Positivo,,,,,0
2018-05-09,1580,ECO2,Negativo,,,,vacia ette,0
2018-05-09,1851,EXREP,OVSYN,,,,cli,0
2018-05-09,8218,ECOGR,Negativo,,,,cli ette,0
2018-05-09,1466,ECOGR,Dudoso,,,,poco liquido,0
2018-05-09,2006,2SER,Repetir,Inseminación,1,NELSON,14:40,0
2018-05-09,4258,EXREP,DESCARTE,,,,,0
2018-05-09,50809,ECOGR,Negativo,,,,ojo al celo,0
2018-05-09,1576,ECO2,Negativo,,,,M E ette,0
2018-05-09,1853,EXREP,INR,,,,,0
2018-05-09,8223,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,1751,EXREP,INR,,,,,0
2018-05-09,4238,EXREP,DESCARTE,,,,,0
2018-05-09,1733,DPSEC,Positivo,,,,,0
2018-05-09,1311,ECO2,Positivo,,,,,0
2018-05-09,1236,2SER,Repetir,Inseminación,9,FERNANDO,,0
2018-05-09,CC29,ECOGR,Negativo,,,,ojo al celo,0
2018-05-09,1463,EXREP,OVSYN,,,,,0
2018-05-09,1870,DPR,Cargada,H,8,,,0
2018-05-09,1720,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,1236,EXREP,INR,,,,,0
2018-05-09,2046,EXREP,INR,,,,,0
2018-05-09,1746B,ECOGR,Negativo,,,,M E sincrosio dpc,0
2018-05-09,262J,EXREP,INR,,,,,0
2018-05-09,1864,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,1530,EXREP,INR,,,,,0
2018-05-09,9033,EXREP,SV,,,,sincrosio,0
2018-05-09,1232,DPSEC,Positivo,,,,,0
2018-05-09,1235,MASSB,,AI3,,,,0
2018-05-09,263J,EXREP,SUCIA,,,,sincrosio,0
2018-05-09,1735,VAREP,,,,,,0
2018-05-09,1250,EXREP,O. LISOS,,,,vitaminas,0
